hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,0,2016,August,34,16,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,138,0,0,Check-Out,17/08/2016
City Hotel,0,282,2015,October,41,10,2,1,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,21,,0,Transient-Party,76.67,0,0,Check-Out,13/10/2015
City Hotel,0,3,2016,October,42,9,1,0,2,0,0,BB,ISR,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,,,0,Transient,195,0,2,Check-Out,10/10/2016
City Hotel,0,48,2015,October,40,1,0,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Contract,105.9,0,1,Check-Out,04/10/2015
City Hotel,0,26,2017,April,17,26,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,87,,0,Transient-Party,130,0,0,Check-Out,28/04/2017
City Hotel,0,102,2015,October,42,16,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,109,0,0,Check-Out,18/10/2015
City Hotel,1,40,2015,October,43,24,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9,,0,Contract,96.3,0,2,Canceled,03/10/2015
City Hotel,1,56,2016,August,36,28,2,1,2,0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,109.8,0,0,Canceled,03/08/2016
City Hotel,0,5,2015,October,42,12,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,1,A,A,0,No Deposit,1,,0,Transient-Party,138,0,0,Check-Out,14/10/2015
City Hotel,1,33,2017,June,23,10,1,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85,,0,Transient,160,0,0,Canceled,22/05/2017
City Hotel,0,3,2015,September,37,7,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Contract,133,0,1,Check-Out,08/09/2015
City Hotel,1,6,2016,February,7,12,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,106,0,2,Canceled,09/02/2016
City Hotel,0,83,2015,December,53,30,1,4,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,80.5,0,0,Check-Out,04/01/2016
City Hotel,0,10,2016,November,46,6,2,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,77,,0,Transient-Party,99,0,0,Check-Out,11/11/2016
City Hotel,1,68,2016,February,8,17,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,37,,0,Transient,75,0,0,Canceled,06/01/2016
City Hotel,0,0,2015,August,33,11,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9,,0,Contract,133,1,2,Check-Out,14/08/2015
City Hotel,1,69,2017,March,12,25,2,1,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,144,0,0,Canceled,19/01/2017
City Hotel,0,109,2017,June,22,2,2,2,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,,0,Transient,162,0,1,Check-Out,06/06/2017
City Hotel,1,112,2017,April,17,27,0,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,153,0,0,Canceled,15/01/2017
City Hotel,1,601,2017,March,9,2,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,59,0,0,Canceled,21/10/2015
City Hotel,0,22,2016,February,8,16,0,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,79,0,1,Check-Out,18/02/2016
City Hotel,0,220,2017,June,25,21,1,4,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,76.24,0,1,Check-Out,26/06/2017
City Hotel,0,245,2017,July,28,13,0,2,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,,0,Transient,179.1,0,1,Check-Out,15/07/2017
City Hotel,1,39,2015,August,33,10,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,04/08/2015
City Hotel,1,159,2017,July,29,17,1,0,1,0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,89.1,0,0,Canceled,16/03/2017
City Hotel,1,137,2017,July,29,22,2,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,139.5,0,0,Canceled,12/03/2017
City Hotel,0,95,2017,July,30,26,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,155,0,2,Check-Out,29/07/2017
City Hotel,0,215,2016,July,29,12,0,4,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,,0,Transient-Party,91.13,1,1,Check-Out,16/07/2016
City Hotel,0,67,2015,December,49,5,2,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,,0,Transient,95.4,0,2,Check-Out,08/12/2015
City Hotel,0,12,2016,February,8,14,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,,0,Transient-Party,87,0,1,Check-Out,17/02/2016
City Hotel,0,56,2017,June,25,23,0,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,130,0,3,Check-Out,25/06/2017
City Hotel,1,120,2016,May,20,12,1,3,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient-Party,110.59,0,0,Canceled,27/02/2016
City Hotel,0,95,2017,April,14,3,1,2,2,0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,,0,Transient,76.23,0,1,Check-Out,06/04/2017
City Hotel,1,17,2016,May,23,30,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,,0,Transient,102.15,0,0,Canceled,18/05/2016
City Hotel,0,19,2017,February,5,1,0,2,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,98,0,1,Check-Out,03/02/2017
City Hotel,0,42,2016,February,8,20,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,80.3,0,0,Check-Out,21/02/2016
City Hotel,1,260,2015,September,38,18,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,1,Non Refund,6,,0,Transient-Party,80,0,0,Canceled,06/07/2015
City Hotel,1,10,2017,April,15,10,1,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,115,0,1,Canceled,04/04/2017
City Hotel,0,0,2017,May,18,3,0,0,1,0,0,BB,BRA,Direct,Direct,1,0,0,A,A,0,No Deposit,14,,0,Transient,0,0,1,Check-Out,03/05/2017
City Hotel,1,23,2015,December,50,9,1,4,2,0,0,BB,PRT,Online TA,TA/TO,1,1,0,A,A,0,No Deposit,10,,0,Transient,69,0,0,Canceled,16/11/2015
City Hotel,1,26,2016,June,27,26,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,1,0,D,K,0,No Deposit,9,,0,Transient,152.67,0,0,Canceled,24/06/2016
City Hotel,0,0,2015,August,34,17,1,0,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,,0,Contract,138,0,0,Check-Out,18/08/2015
City Hotel,1,179,2016,July,27,1,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,65,0,0,Canceled,10/05/2016
City Hotel,0,253,2016,October,41,7,1,2,1,0,0,BB,LUX,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient-Party,140.4,0,1,Check-Out,10/10/2016
City Hotel,0,87,2016,December,53,25,2,0,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9,,0,Transient,131,1,0,Check-Out,27/12/2016
City Hotel,1,33,2017,February,8,20,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,70,0,1,Canceled,17/02/2017
City Hotel,1,103,2016,April,17,19,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,119,,0,Transient,115,0,0,Canceled,25/02/2016
City Hotel,1,340,2017,July,28,10,1,5,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,99.9,0,0,Canceled,01/09/2016
City Hotel,0,117,2016,December,53,26,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,93.6,0,2,Check-Out,29/12/2016
City Hotel,0,37,2017,April,13,1,1,1,2,0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,120,0,1,Check-Out,03/04/2017
City Hotel,0,38,2017,June,23,9,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,,0,Transient,190,0,3,Check-Out,11/06/2017
City Hotel,0,124,2016,June,24,10,1,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient-Party,126.9,0,2,Check-Out,13/06/2016
City Hotel,1,19,2015,October,41,6,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,1,1,0,A,A,0,Non Refund,82,,0,Transient,90,0,0,Canceled,17/09/2015
City Hotel,0,159,2016,September,40,30,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,134.46,0,2,Check-Out,05/10/2016
City Hotel,0,246,2016,September,37,8,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,7,,0,Transient,81.77,0,1,Check-Out,11/09/2016
City Hotel,0,3,2016,April,15,9,0,1,1,0,0,HB,PRT,Complementary,Corporate,1,0,5,A,A,2,No Deposit,,45,0,Transient,0,1,0,Check-Out,10/04/2016
City Hotel,1,9,2016,April,16,12,0,5,2,0,0,BB,GEO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,143.6,0,0,No-Show,12/04/2016
City Hotel,0,0,2016,June,23,1,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,116.1,0,1,Check-Out,02/06/2016
City Hotel,1,279,2016,October,42,12,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,,0,Transient,110,0,0,Canceled,05/05/2016
City Hotel,0,74,2017,June,23,8,0,2,2,0,0,HB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,208,0,0,Check-Out,10/06/2017
City Hotel,1,2,2016,February,8,14,2,1,1,0,0,SC,AGO,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient-Party,79,0,0,No-Show,14/02/2016
City Hotel,1,104,2016,April,15,5,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,96,0,0,Canceled,19/01/2016
City Hotel,0,159,2016,May,20,13,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,114.75,0,1,Check-Out,17/05/2016
City Hotel,0,81,2016,May,21,16,1,3,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,135.15,0,1,Check-Out,20/05/2016
City Hotel,1,59,2017,January,4,23,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,326,,0,Transient,80,0,0,Canceled,25/11/2016
City Hotel,1,0,2016,February,7,10,0,1,2,0,0,BB,PRT,Complementary,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,0,0,2,Canceled,10/02/2016
City Hotel,1,245,2016,July,28,6,2,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19,,0,Transient,110,0,0,Canceled,23/02/2016
City Hotel,1,100,2015,October,44,31,1,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,19/10/2015
City Hotel,0,3,2015,August,33,10,1,1,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,,0,Transient,75,0,0,Check-Out,12/08/2015
City Hotel,0,129,2017,August,33,15,0,4,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,125,0,2,Check-Out,19/08/2017
City Hotel,1,30,2017,April,17,29,2,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,126.33,0,1,Canceled,30/03/2017
City Hotel,1,9,2016,December,51,16,1,2,2,0,0,SC,IDN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,78,0,0,Canceled,08/12/2016
City Hotel,1,220,2015,October,42,17,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,3,,0,Transient-Party,65,0,0,Canceled,08/10/2015
City Hotel,1,121,2016,June,26,24,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,1,Non Refund,3,,0,Transient,90,0,0,Canceled,03/05/2016
City Hotel,0,72,2017,March,13,27,2,5,2,0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,,0,Transient,109.16,0,0,Check-Out,03/04/2017
City Hotel,1,312,2015,August,35,25,0,4,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1,,0,Transient-Party,62,0,0,Canceled,06/07/2015
City Hotel,1,174,2017,June,26,25,1,0,2,0,0,BB,AUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,130.5,0,0,Canceled,14/05/2017
City Hotel,1,418,2016,September,40,26,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,,223,Transient-Party,75,0,0,Canceled,02/08/2016
City Hotel,0,114,2016,September,39,24,2,5,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,131.66,0,0,Check-Out,01/10/2016
City Hotel,1,94,2016,March,10,4,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,154,,28,Transient,80,0,0,Canceled,29/12/2015
City Hotel,0,66,2016,May,20,14,2,1,2,0,0,BB,MYS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,,0,Transient,108.11,0,1,Check-Out,17/05/2016
City Hotel,0,145,2016,April,18,29,2,4,1,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,11,,0,Transient,69.56,0,0,Check-Out,05/05/2016
City Hotel,0,166,2017,March,10,10,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,88.4,0,1,Check-Out,14/03/2017
City Hotel,0,0,2015,August,33,9,2,0,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,105,0,0,Check-Out,11/08/2015
City Hotel,0,146,2016,July,28,8,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient-Party,127.8,0,2,Check-Out,09/07/2016
City Hotel,0,143,2017,January,3,20,0,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,93.6,0,2,Check-Out,22/01/2017
City Hotel,0,67,2017,April,16,22,2,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,108,0,3,Check-Out,25/04/2017
City Hotel,0,5,2015,July,31,26,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1,,0,Transient,0,0,0,Check-Out,31/07/2015
City Hotel,0,1,2016,October,45,31,1,0,2,0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,140,0,0,Check-Out,01/11/2016
City Hotel,1,328,2015,September,37,10,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,,0,Contract,62,0,0,Canceled,01/01/2015
City Hotel,0,15,2015,December,53,27,2,1,2,0,0,SC,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,,0,Transient,66,0,0,Check-Out,30/12/2015
City Hotel,0,36,2016,February,7,11,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,,0,Transient,64,0,0,Check-Out,14/02/2016
City Hotel,1,294,2015,August,32,7,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,,0,Transient-Party,62,0,0,Canceled,02/07/2015
City Hotel,0,86,2017,April,13,1,1,1,3,0,0,BB,BIH,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,,0,Transient,166.5,0,1,Check-Out,03/04/2017
City Hotel,0,2,2017,June,25,22,0,2,1,0,0,BB,DEU,Aviation,Corporate,0,0,0,D,A,0,No Deposit,,153,0,Transient,110,0,0,Check-Out,24/06/2017
City Hotel,1,87,2015,September,39,25,2,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,170,0,0,Canceled,09/09/2015
City Hotel,0,7,2016,July,31,26,0,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,,0,Transient,85,0,0,Check-Out,30/07/2016
City Hotel,0,7,2015,September,40,28,1,1,1,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,,0,Transient-Party,170,0,0,Check-Out,30/09/2015
City Hotel,0,71,2017,May,22,28,2,3,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,132,,0,Transient,124.65,0,0,Check-Out,02/06/2017
City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,27/08/2017
City Hotel,0,64,2016,May,21,17,0,2,1,0,0,BB,GBR,Corporate,TA/TO,0,0,0,A,A,0,No Deposit,,218,0,Transient-Party,130,0,0,Check-Out,19/05/2016
City Hotel,1,33,2017,August,34,23,0,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,129.5,0,1,Canceled,09/08/2017
City Hotel,1,36,2016,October,45,31,1,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,95,0,0,Canceled,25/09/2016
City Hotel,0,22,2015,October,41,5,1,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,95,0,0,Check-Out,08/10/2015
City Hotel,1,188,2016,June,25,15,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,119,,39,Transient,130,0,0,Canceled,18/01/2016
City Hotel,0,134,2017,February,8,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,,0,Transient-Party,75,0,0,Check-Out,26/02/2017
City Hotel,0,396,2017,June,26,25,2,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,,0,Transient-Party,122.4,0,1,Check-Out,27/06/2017
City Hotel,1,27,2017,March,10,7,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,118,0,0,Canceled,08/02/2017
City Hotel,1,164,2017,August,33,14,1,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,148.5,0,0,Canceled,03/04/2017
City Hotel,1,13,2016,January,4,20,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,96,0,1,Canceled,10/01/2016
City Hotel,1,8,2015,September,39,23,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Contract,120,0,1,No-Show,23/09/2015
City Hotel,0,12,2015,September,39,26,1,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,200,0,1,Check-Out,28/09/2015
City Hotel,1,0,2016,September,37,4,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,89,0,0,Canceled,04/09/2016
City Hotel,1,294,2017,January,3,21,2,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,77.35,0,0,Canceled,10/08/2016
City Hotel,1,198,2016,September,37,9,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,,0,Transient,90,0,0,Canceled,12/07/2016
City Hotel,0,148,2016,April,17,23,2,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,,0,Transient,69.33,0,0,Check-Out,26/04/2016
City Hotel,0,195,2016,June,27,30,0,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27,,0,Transient,82.45,0,1,Check-Out,02/07/2016
City Hotel,0,7,2016,April,15,9,2,1,2,1,0,BB,POL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,8,,0,Transient,133.83,0,2,Check-Out,12/04/2016
City Hotel,0,5,2017,June,24,17,0,1,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,215.5,0,0,Check-Out,18/06/2017
City Hotel,1,113,2016,December,50,8,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,,0,Transient,90,0,1,Canceled,19/11/2016
City Hotel,1,160,2017,July,31,31,3,6,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,112.5,0,0,Canceled,11/07/2017
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,1,396,2017,April,17,25,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,229,,0,Transient,90,0,0,Canceled,17/04/2016
City Hotel,1,178,2016,April,18,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,,46,Transient,110,0,0,Canceled,18/12/2015
City Hotel,0,31,2017,April,16,21,2,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,,0,Transient-Party,85,0,0,Check-Out,26/04/2017
City Hotel,0,79,2017,July,30,26,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,139,0,1,Check-Out,27/07/2017
City Hotel,0,170,2015,September,37,12,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,24,,0,Transient-Party,96.9,0,2,Check-Out,13/09/2015
City Hotel,1,169,2017,June,23,8,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,19,,0,Transient,170,0,0,Canceled,21/12/2016
City Hotel,0,0,2017,March,9,2,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14,,0,Transient,98,0,0,Check-Out,03/03/2017
City Hotel,0,121,2017,April,14,7,1,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,,0,Transient,99,0,1,Check-Out,10/04/2017
City Hotel,0,8,2016,November,47,14,1,1,1,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,103,0,1,Check-Out,16/11/2016
City Hotel,0,0,2015,July,30,24,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,A,0,No Deposit,,,0,Transient,0,0,1,Check-Out,26/07/2015
City Hotel,1,141,2017,July,29,20,2,8,3,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,174.6,0,0,Canceled,09/03/2017
City Hotel,0,89,2016,December,50,10,1,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,104,0,2,Check-Out,12/12/2016
City Hotel,1,54,2017,January,3,18,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171,,0,Transient,65,0,0,Canceled,25/11/2016
City Hotel,1,468,2016,October,43,20,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,62,0,0,Canceled,21/10/2015
City Hotel,0,16,2017,January,3,20,2,2,0,2,0,BB,PRT,Direct,Direct,0,0,0,B,B,1,No Deposit,,,0,Transient-Party,6,1,1,Check-Out,24/01/2017
City Hotel,1,104,2017,May,20,15,1,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,160,0,0,Canceled,31/01/2017
City Hotel,0,134,2017,February,8,25,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,30,,0,Transient-Party,75,0,0,Check-Out,26/02/2017
City Hotel,0,21,2016,November,49,30,0,2,2,0,0,BB,POL,Groups,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,81,0,0,Check-Out,02/12/2016
City Hotel,1,587,2017,February,7,16,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,,0,Transient,62,0,0,Canceled,21/10/2015
City Hotel,0,28,2016,September,37,5,1,3,1,0,0,BB,IRN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,86,,0,Transient,98.2,0,0,Check-Out,09/09/2016
City Hotel,0,233,2016,September,36,3,1,1,2,0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,,0,Transient-Party,96,0,1,Check-Out,05/09/2016
City Hotel,1,63,2016,March,10,5,2,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,,0,Transient,87.3,0,0,Canceled,13/01/2016
City Hotel,0,37,2016,May,20,13,0,1,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,,0,Transient,116.1,0,0,Check-Out,14/05/2016
City Hotel,1,72,2016,March,11,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,,0,Transient,82.45,0,1,Canceled,07/02/2016
